ID,Phy_addres,lon,lat,hexbin,Owner
M0060181000,526 GREEN STREET,-83.722149,33.80225342,1927,NA
M0060182000,540 GREEN STREET,-83.72253135,33.80255532,1927,NA
M0060183000,0 GREEN STREET,-83.72291692,33.80286279,1797,NA
M0060194000,505 GREEN STREET,-83.72136321,33.800909,1926,NA
M0060193000,509 GREEN STREET,-83.72155978,33.8010613,1926,H A APTS AND HOUSES LLC
M0060192000,513 GREEN STREET,-83.72175391,33.80121306,1926,NA
M0060191000,515 GREEN STREET,-83.72193719,33.80135583,1927,NA
M0060190000,517 GREEN STREET,-83.72212248,33.80149897,1927,NA
M0060189000,521 GREEN STREET,-83.72230824,33.80164425,1927,NA
M0060188000,535 GREEN STREET,-83.72249647,33.80179123,1927,NA
M0060187000,537 GREEN STREET,-83.72268755,33.80193881,1927,NA
M0060186000,539 GREEN STREET,-83.72288035,33.80209031,1796,NA
M0060185000,541 GREEN STREET,-83.72307697,33.80224079,1796,NA
M0060196000,506 KING STREET,-83.72267313,33.8013563,1796,NA
M0060184000,547 GREEN STREET,-83.72336614,33.80246746,1797,H A APARTMENTS LLC
M0060148000,218 CARVER DRIVE,-83.72344746,33.80314482,1797,NA
M0060138000,215 MAYFIELD DRIVE,-83.7236716,33.80369613,1797,NA
M0060143000,558 GREEN STREET,-83.72478573,33.80331327,1797,NA
M0060203000,316 CARVER DRIVE,-83.72470266,33.80203602,1667,NA
M0060202000,314 CARVER DRIVE,-83.72451419,33.80220367,1796,NA
M0060201000,312 CARVER DRIVE,-83.72432757,33.80235956,1797,NA
M0060200000,308 CARVER DRIVE,-83.72413667,33.80252709,1797,NA
M0060198000,557 GREEN STREET,-83.72491799,33.80249462,1667,NA
M0060199000,0 GREEN STREET,-83.72392216,33.80267564,1797,NA
M0060107000,208 CARWOOD DRIVE,-83.73003448,33.79575176,1408,NA
M0060108000,220 CARWOOD DRIVE,-83.72990487,33.79618845,1408,NA
M0060311000,289 PLAZA DRIVE,-83.72880957,33.79623391,1536,NA
M0060169000,507 LAUNIUS AVENUE,-83.72015041,33.8024618,1927,NA
M0060168000,509 LAUNIUS AVENUE,-83.72032487,33.80262845,1927,NA
M0060167000,511 LAUNIUS AVENUE,-83.72051281,33.80280958,1927,NA
M0060166000,513 LAUNIUS AVENUE,-83.72064426,33.80293476,1927,NA
M0060168000,509 LAUNIUS AVENUE,-83.72081124,33.80307987,1927,NA
M0060172000,130 PERRY STREET,-83.72001238,33.80194032,2058,NA
M0060170000,507 LAUNIUS AVENUE,-83.72004188,33.80235705,1927,NA
M0060174000,142 PERRY STREET,-83.72061581,33.80148112,1927,NA
M0060165000,0 LAUNIUS AVENUE,-83.72082843,33.8026066,1927,NA
M0050020000,535 N BROAD STREET,-83.72040513,33.80424302,1928,NA
M0050021000,,-83.72018377,33.80411604,2059,NA
M0060153000,0 N BROAD STREET,-83.71998498,33.80390526,2059,NA
M0060164000,0 CARVER DRIVE,-83.72144086,33.80305251,1927,NA
M0060113000,238 CARWOOD DRIVE,-83.73085065,33.79755979,1409,NA
M0060119000,231 ELM PLACE,-83.72996606,33.79748716,1409,NA
M0060114000,240 CARWOOD DRIVE,-83.73102258,33.79779657,1409,NA
M0060118C00,235 ELM PLACE,-83.73040052,33.7980537,1409,NA
M0060114A00,242 CARWOOD DRIVE,-83.73118421,33.79802282,1409,NA
M0060118B00,239 ELM PLACE,-83.73055947,33.7982857,1409,NA
M0060115000,244 CARWOOD DRIVE,-83.73134729,33.79825104,1409,NA
M0060118A00,243 ELM PLACE,-83.73072344,33.79851678,1409,NA
M0060116000,252 CARWOOD DRIVE,-83.73152982,33.7985024,1409,NA
M0060118000,251 ELM PLACE,-83.7309022,33.79875782,1409,NA
M0060110000,226 CARWOOD DRIVE,-83.73048959,33.79676,1408,NA
M0060111000,230 CARWOOD DRIVE,-83.7304897,33.79708004,1409,NA
M0060255000,509 WALTON CIRCLE,-83.72172492,33.7963398,1924,NA
M0110071000,701 ROOSEVELT STREET,-83.71478856,33.80689774,2326,NA
M0110072000,611 ROOSEVELT STREET,-83.71458622,33.80699994,2326,NA
M0110066000,610 ROOSEVELT STREET,-83.7148653,33.80743403,2326,NA
M0110065000,608 ROOSEVELT STREET,-83.71466538,33.80753351,2326,NA
M0110060000,615 PETERS STREET,-83.71478847,33.80795232,2326,NA
M0110067000,702 ROOSEVELT STREET,-83.71517886,33.80727171,2326,NA
M0110055000,707 HILL STREET,-83.71504308,33.80876172,2326,NA
M0110058000,0 PETERS STREET,-83.7152064,33.80832462,2326,NA
M0120008000,130 SORRELLS STREET,-83.71475281,33.8037428,2324,NA
M0120009000,128 SORRELLS STREET,-83.71494137,33.80359204,2324,NA
M0120025000,425 N BROAD STREET,-83.71665056,33.80141509,2190,NA
M0120024000,427 N BROAD STREET,-83.7167987,33.80149967,2190,NA
M0120023000,429 N BROAD STREET,-83.71686529,33.80161025,2190,NA
M0120015000,115 PERRY STREET,-83.71855677,33.80178587,2058,NA
M0120016000,113 PERRY STREET,-83.71849501,33.80217803,2058,H A MONROE HOMES LLC
M0120018000,445 N BROAD STREET,-83.71767321,33.80231779,2190,NA
M0120019000,441 N BROAD STREET,-83.71746226,33.80224229,2190,NA
M0120050000,407 N BROAD STREET,-83.71601658,33.80074143,2189,NA
M0120051000,0 N BROAD STREET,-83.7155099,33.80046364,2323,NA
M0120052000,405 N BROAD STREET,-83.71604399,33.80015003,2189,NA
M0120048000,113 NOWELL STREET,-83.71675266,33.80043995,2189,NA
M0120043000,136 W MARABLE STREET,-83.71820921,33.79969394,2057,NA
M0120054000,140 W MARABLE STREET,-83.71832893,33.79946149,2057,NA
M0120055000,142 W MARABLE STREET,-83.71853193,33.79939548,2057,NA
M0120056000,150 W MARABLE STREET,-83.71887821,33.7992779,2057,NA
M0120065000,123 W MARABLE STREET,-83.71694791,33.79952735,2189,NA
M0120066000,121 W MARABLE STREET,-83.7167669,33.79958499,2189,H A APTS AND HOUSES LLC
M0120062000,129 W MARABLE STREET,-83.71737748,33.79937954,2189,H A APTS AND HOUSES LLC
M0120058000,135 W MARABLE STREET,-83.71770108,33.79911792,2189,NA
M0120059000,0 W MARABLE STREET,-83.71737932,33.79897853,2188,H A APTS AND HOUSES LLC
M0140002000,112 WALTON STREET,-83.71515806,33.79785854,2321,NA
M0140003000,116 WALTON STREET,-83.71538198,33.79763335,2321,NA
M0140004000,120 WALTON STREET,-83.71577489,33.79791945,2188,NA
M0120012000,420 N BROAD STREET,-83.71522349,33.80202051,2323,NA
M0050034B00,544 BOOTH DRIVE,-83.71938764,33.80594792,2060,H A APTS AND HOUSES LLC
M0050034C00,121 MORROW STREET,-83.71908254,33.80588242,2060,H A APTS AND HOUSES LLC
M0050034000,120 DEAN STREET,-83.71965064,33.80589794,2060,H A APTS AND HOUSES LLC
M0050034D00,119 MORROW STREET,-83.71937596,33.80567988,2060,H A APTS AND HOUSES LLC
M0050026000,109 MORROW STREET,-83.71971602,33.80542529,2060,H A APTS AND HOUSES LLC
M0050026A00,540 N MIDLAND AVE,-83.72000535,33.80524362,2060,H A APTS AND HOUSES LLC
M0050027000,542 N MIDLAND AVE,-83.72011865,33.80535763,2060,H A APTS AND HOUSES LLC
M0050028000,546 N MIDLAND AVE,-83.72044445,33.80537561,2060,H A APTS AND HOUSES LLC
M0050033000,112 DEAN STREET,-83.72020034,33.80556911,2060,H A TANGLEWOOD LLC
M0050002000,813 N BROAD STREET,-83.72782726,33.81030666,1542,NA
M0050001000,901 N BROAD STREET,-83.72811049,33.81080787,1542,NA
M0050009000,,-83.72699077,33.80600321,1669,NA
M0050003000,803 N BROAD STREET,-83.72593684,33.80970845,1670,NA
M0050004000,809 N BROAD STREET,-83.72756945,33.80929954,1542,NA
M0050022000,0 N BROAD STREET,-83.72036755,33.80487534,1928,H A APTS AND HOUSES LLC
M0050029000,550 N BROAD STREET,-83.72114639,33.80548951,1928,NA
M0050008000,717 N BROAD STREET,-83.72467873,33.80806441,1799,NA
M0050007000,,-83.72489075,33.80837128,1670,NA
M0050006000,723 N BROAD STREET,-83.725511,33.80828653,1670,NA
M0060311B00,299 PLAZA DRIVE,-83.72888417,33.79687036,1536,NA
M0060120000,240 ELM PLACE,-83.72999697,33.79870224,1409,NA
M0060120A00,236 ELM PLACE,-83.72992517,33.79847908,1409,NA
M0140022000,119 WALTON STREET,-83.71537963,33.79706576,2321,NA
M0140005000,200 WALTON STREET,-83.71610425,33.7978525,2188,NA
M0140006000,204 WALTON STREET,-83.71642898,33.79775503,2188,NA
M0120064000,127 W MARABLE STREET,-83.71712357,33.79947595,2189,HEA URBAN LLC
M0120068000,0 W MARABLE STREET,-83.7165968,33.79910908,2189,NA
M0120041000,135 NOWELL STREET,-83.71868722,33.7997614,2057,NA
M0120042000,133 NOWELL STREET,-83.71848277,33.79982429,2057,NA
M0120044000,134 W MARABLE STREET,-83.71802658,33.79974942,2189,NA
M0120045000,130 W MARABLE STREET,-83.71760502,33.79990624,2189,H A TANGLEWOOD LLC
M0120046000,119 NOWELL STREET,-83.7172479,33.80024559,2189,NA
M0120047000,115 NOWELL STREET,-83.71696513,33.80034543,2189,NA
M0120049000,109 NOWELL STREET,-83.71653763,33.8005349,2189,NA
M0120020000,0 N BROAD STREET,-83.71742257,33.80210964,2190,NA
M0120037000,134 NOWELL STREET,-83.71855136,33.80048989,2058,NA
M0120038000,136 NOWELL STREET,-83.71879003,33.80038542,2058,NA
M0120022000,431 N BROAD STREET,-83.71696867,33.80169653,2190,NA
M0120031000,0 N BROAD STREET,-83.71729468,33.8010985,2189,NA
M0120011000,124 SORRELLS STREET,-83.71531583,33.8032894,2324,NA
M0120010000,126 SORRELLS STREET,-83.71513793,33.80343895,2324,NA
M0120007000,132 SORRELLS STREET,-83.71459472,33.80389063,2324,H A APARTMENTS LLC
M0120081000,338 N BROAD STREET,-83.71458179,33.80020854,2323,NA
M0120080000,332 N BROAD STREET,-83.71440824,33.7998844,2322,NA
M0060229000,412 NOWELL STREET,-83.71918714,33.79959811,2057,NA
M0060010000,301 CARWOOD DRIVE,-83.7334485,33.79947077,1283,H A APTS AND HOUSES LLC
M0060120B00,234 ELM PLACE,-83.72987981,33.79824052,1409,H A MONROE HOMES LLC
M0060049000,1312 ARMISTEAD CIRCLE,-83.73650006,33.79562752,1031,NA
M0060050000,1338 ARMISTEAD CIRCLE,-83.73685205,33.79573033,1031,NA
M0060137000,415 MAYFIELD DRIVE,-83.72845838,33.80145217,1538,NA
M0060171000,122 PERRY STREET,-83.71975097,33.80212985,2058,NA
M0060173000,132 PERRY STREET,-83.72013052,33.80174692,2058,NA
M0060106000,206 CARWOOD DRIVE,-83.72975145,33.7956113,1408,NA
M0060204000,0 CARVER DRIVE,-83.72489568,33.80187599,1667,NA
M0060197000,321 MAYFIELD DRIVE,-83.72535489,33.80298423,1667,NA
M0060142000,0 MAYFIELD DRIVE,-83.72492609,33.80341827,1797,NA
M0060144000,556 GREEN STREET,-83.72459094,33.80322208,1797,NA
M0060149000,216 CARVER DRIVE,-83.72326909,33.80330261,1797,NA
M0060150000,210 CARVER DRIVE,-83.72315776,33.80357369,1797,NA
M0060195000,0 GREEN STREET,-83.7211839,33.8007676,1926,NA
M0060001000,320 MAYFIELD DRIVE,-83.72587256,33.80419084,1668,NA
M0060002000,0 MAYFIELD DRIVE,-83.72694077,33.80373775,1539,NA
M0060046000,308 ETTEN DRIVE,-83.73523284,33.79643098,1156,NA
M0060077000,711 REED STREET,-83.73477146,33.79885287,1157,NA
M0060076000,420 ETTEN DRIVE,-83.73530283,33.7988777,1157,NA
M0060015000,726 REED STREET,-83.73614068,33.79935559,1033,NA
M0060014000,722 REED STREET,-83.73583002,33.79937708,1158,NA
M0060011000,714 REED STREET,-83.7349092,33.79944906,1158,NA
M0060022000,403 ETTEN DRIVE,-83.73625241,33.79776494,1157,NA
M0060018000,419 ETTEN DRIVE,-83.73599898,33.79889739,1033,NA
M0060068000,310 ETTEN DRIVE,-83.7353393,33.79695569,1157,NA
M0060069000,314 ETTEN DRIVE,-83.73542859,33.79722196,1157,NA
M0060070000,318 ETTEN DRIVE,-83.7354866,33.79743315,1157,NA
M0060071000,322 ETTEN DRIVE,-83.73555394,33.79764489,1157,NA
M0060072000,406 ETTEN DRIVE,-83.73560011,33.79786982,1157,NA
M0060073000,410 ETTEN DRIVE,-83.73551027,33.79814752,1157,NA
M0060074000,0 ETTEN DRIVE,-83.73552973,33.7983892,1157,NA
M0060075000,416 ETTEN DRIVE,-83.73545288,33.79858072,1157,H A SPRUCE LLC
M0060060000,319 ETTEN DRIVE,-83.73602435,33.79729863,1032,NA
M0060047000,303 ETTEN DRIVE,-83.7356128,33.79600053,1156,NA
M0060048000,1308 ARMISTEAD CIRCLE,-83.73607002,33.79582762,1156,NA
M0060038000,209 ETTEN DRIVE,-83.73545645,33.79549186,1156,NA
M0060079000,263 CARWOOD DRIVE,-83.73309666,33.79891506,1283,NA
M0060080000,261 CARWOOD DRIVE,-83.73293129,33.79867596,1283,NA
M0060081000,259 CARWOOD DRIVE,-83.73276617,33.79843676,1283,NA
M0060082000,255 CARWOOD DRIVE,-83.73260121,33.7981975,1283,NA
M0060083000,253 CARWOOD DRIVE,-83.73243632,33.7979582,1282,NA
M0060084000,251 CARWOOD DRIVE,-83.73226335,33.79770719,1282,NA
M0060085000,249 CARWOOD DRIVE,-83.7320905,33.79745632,1282,NA
M0060086000,247 CARWOOD DRIVE,-83.73193375,33.79722863,1282,NA
M0060087000,245 CARWOOD DRIVE,-83.73178522,33.79701244,1282,NA
M0060088000,243 CARWOOD DRIVE,-83.73162928,33.79678441,1282,NA
M0060089000,241 CARWOOD DRIVE,-83.73146696,33.79654426,1408,NA
M0060090000,239 CARWOOD DRIVE,-83.73130734,33.79630312,1408,NA
M0060091000,0 CARWOOD DRIVE,-83.73115044,33.79606092,1408,H A APTS AND HOUSES LLC
M0060092000,223 CARWOOD DRIVE,-83.7309959,33.79581782,1408,H A APTS AND HOUSES LLC
M0060009000,,-83.73410148,33.80080413,1158,NA
M0060134000,320 CARWOOD DRIVE,-83.73331356,33.80083386,1284,WHITLEY PROPERTIES LLC
M0060133000,310 CARWOOD DRIVE,-83.73321622,33.80052034,1284,NA
M0060123000,918 ELM DRIVE,-83.72960101,33.79974672,1410,NA
M0060117000,254 CARWOOD DRIVE,-83.73181052,33.79867621,1283,NA
M0060112000,236 CARWOOD DRIVE,-83.7306855,33.79732387,1409,NA
M0060121000,0 ELM DRIVE,-83.73036113,33.79889759,1409,H A APTS AND HOUSES LLC
M0060122000,919 ELM DRIVE,-83.7298797,33.79908229,1409,H A APTS AND HOUSES LLC
M0060251000,401 WALTON STREET,-83.72026439,33.7959638,1924,NA
M0060257000,517 WALTON STREET,-83.72078104,33.79587909,1924,NA
M0060241000,432 WALTON CIRCLE,-83.72243942,33.79734768,1925,NA
M0060240A00,426 WALTON STREET,-83.72194739,33.79774316,1925,NA
M0060240000,422 WALTON STREET,-83.72151514,33.79789056,1925,NA
M0060239000,418 WALTON STREET,-83.72106278,33.79779405,1925,NA
M0060238000,414 WALTON STREET,-83.72065791,33.79759639,1925,NA
M0060237000,410 WALTON STREET,-83.72046129,33.7972709,2056,NA
M0060236000,406 WALTON CIRCLE,-83.72020673,33.79708447,2056,NA
M0060235000,330 WALTON STREET,-83.71994301,33.7967385,2056,NA
M0060207000,445 PINE KNOLL,-83.72150889,33.79966592,1926,NA
M0060209000,441 PINE KNOLL,-83.72104725,33.79929958,1926,NA
M0060208000,443 PINE KNOLL,-83.72128557,33.79949673,1926,NA
M0060210000,0 PINE KNOLL,-83.72059676,33.79964696,1926,NA
M0060308000,,-83.7251617,33.79725841,1665,NA
M0060309000,766 RIDGE ROAD,-83.7257517,33.79713339,1665,H A HARRY LLC AND RIVERMEADE RENTALS LLC
M0060310000,792 RIDGE ROAD,-83.72696692,33.79688182,1536,NA
M0060265000,209 HIGHLAND TERRACE,-83.72356973,33.79616043,1794,NA
M0060266000,0 HIGHLAND TERRACE,-83.72356132,33.79588652,1794,NA
M0060303000,797 RIDGE ROAD,-83.7273196,33.79587867,1664,NA
M0060234000,326 WALTON STREET,-83.71958712,33.79685879,2056,NA
M0060311A00,299 PLAZA DRIVE,-83.72818618,33.795979,1536,NA
M0060145000,554 GREEN STREET,-83.72433292,33.80312613,1797,H A WALTON COUNTY LLC
M0060147000,548 GREEN STREET,-83.72365033,33.80296589,1797,H A HARRY LLC
M0060242000,508 WALTON STREET,-83.72231844,33.79623458,1924,NA
M0060062000,311 ETTEN DRIVE,-83.73585448,33.79678733,1032,NA
M0060062A00,100 ETTEN COURT,-83.73624429,33.79673874,1032,NA
M0060059000,0 ARMISTEAD CIRCLE,-83.73640666,33.79714939,1032,NA
M0060061000,315 ETTEN DRIVE,-83.7359607,33.79700875,1032,NA
M0060139000,219 MAYFIELD DRIVE,-83.72421203,33.80358183,1797,NA
M0060140000,223 MAYFIELD DRIVE,-83.7244693,33.80352338,1797,NA
NM06A003000,0 PARKWAY PLACE,-83.73445646,33.79652692,1156,NA
NM06A004000,308 PARKWAY PLACE,-83.7341421,33.7965956,1156,NA
NM06A006000,312 PARKWAY PLACE,-83.73428088,33.79707825,1157,NA
NM06A011000,326 PARKWAY PLACE,-83.73458247,33.79807154,1157,NA
NM06A012000,328 PARKWAY PLACE,-83.73444946,33.79854499,1157,NA
NM06A013000,332 PARKWAY PLACE,-83.7347716,33.79851998,1157,NA
NM06A014000,329 PARKWAY PLACE,-83.7350992,33.79842243,1157,NA
NM06B016000,305 REED WAY,-83.73343214,33.79583776,1281,NA
NM06B017000,303 REED WAY,-83.73341241,33.79559712,1281,NA
NM06B022000,205 REED WAY,-83.732035,33.79553828,1281,NA
NM06B023000,201 REED WAY,-83.73168286,33.79561378,1408,NA
NM06B024000,200 REED WAY,-83.73174804,33.79592247,1408,NA
NM06B025000,204 REED WAY,-83.73202538,33.79621986,1282,NA
NM06B026000,208 REED WAY,-83.73233801,33.79613187,1282,H A MONROE HOMES LLC
NM06B030000,1137 REED PLACE,-83.73271817,33.79643699,1282,NA
NM06B031000,1127 REED PLACE,-83.73238489,33.79647532,1282,NA
NM06B032000,1123 REED PLACE,-83.73227087,33.79671356,1282,NA
NM06B033000,1124 REED PLACE,-83.73260093,33.79699387,1282,NA
NM06B034000,318 REED WAY,-83.73304548,33.79682046,1282,NA
NM06B036000,1139 REED COURT,-83.73318346,33.79721463,1282,H A SPRUCE LLC
M0050010000,705 N BROAD STREET,-83.72430802,33.8068516,1799,NA
C0920003000,,-83.72776497,33.81252183,1543,NA
M0050044000,911 N BROAD STREET,-83.72730758,33.8118948,1543,NA
M0060064000,104 ETTEN COURT,-83.73700298,33.79651915,1032,NA
M0010021A00,2020 W SPRING STREET,-83.74262306,33.79605891,653,NA
NM29A092000,1507 HIGHLAND CREEK DRIVE,-83.74212771,33.82014194,790,NA
NM29A039000,2015 BAY WILLOW COURT,-83.74110559,33.81862332,789,NA
NM29A044000,2010 BAY WILLOW COURT,-83.74195614,33.81892152,789,NA
NM29A043000,2016 BAY WILLOW COURT,-83.74213621,33.81865148,789,NA
NM29A081000,2226 BLACKBERRY COURT,-83.74255933,33.82017367,790,NA
NM29A067000,1427 HIGHLAND CREEK DRIVE,-83.74266618,33.81940137,664,NA
NM29A047000,1420 HIGHLAND CREEK DRIVE,-83.7428231,33.81863186,789,NA
NM29A046000,1426 HIGHLAND CREEK DRIVE,-83.7425519,33.81886274,789,NA
NM29A040000,2034 BAY WILLOW COURT,-83.74239407,33.81782597,789,NA
NM29A041000,2028 BAY WILLOW COURT,-83.74256282,33.81814231,789,NA
NM29A042000,2022 BAY WILLOW COURT,-83.74237432,33.81843368,789,NA
NM29A095000,2019 BAY WILLOW COURT,-83.74121379,33.81800835,789,NA
NM29A093000,1501 HIGHLAND CREEK DRIVE,-83.74220834,33.81986619,790,NA
NM29A036000,2001 BAY WILLOW COURT,-83.74151885,33.8196466,789,NA
M0120068A00,0 WALTON STREET,-83.71662333,33.79869366,2188,NA
M0140007000,208 WALTON STREET,-83.71724535,33.79804602,2188,NA
M0060017000,830 GEORGIA HIGHWAY 138,-83.73736518,33.79894438,1033,NA
M0060017A00,0 REED STREET,-83.73704921,33.79928623,1033,NA
M0060078A00,701 REED STREET,-83.73308018,33.7991947,1283,H A PROPERTIES INVESTMENTS LLC
M0060078000,703 REED STREET,-83.73346237,33.79909391,1283,NA
M0060003000,0 MAYFIELD DRIVE,-83.72866402,33.80294547,1539,NA
M0060005000,406 MAYFIELD DRIVE,-83.73250359,33.80188112,1284,NA
M0060006000,325 CARWOOD DRIVE,-83.73434946,33.80153681,1159,NA
M0010003000,119 WHITE OAK LANE,-83.73943481,33.79545827,906,NA
C0880023000,,-83.73310151,33.83511432,1300,NA
C0880017000,,-83.73466445,33.83423878,1174,NA
C0880021000,,-83.73537898,33.82555771,1170,NA
N086G019000,,-83.73468968,33.84210984,1177,NA
C0860127000,,-83.73952676,33.84507825,929,NA
N086D004000,,-83.73995476,33.84506431,929,NA
N086D003000,,-83.73904647,33.84513577,929,NA
N086E002000,,-83.73714642,33.84175487,1053,NA
N086E001000,,-83.7370658,33.8410172,1052,NA
N086E007000,,-83.7412397,33.83981616,799,NA
N086E008000,,-83.74188683,33.83951269,799,NA
N086E009000,,-83.74263698,33.83925354,673,NA
N086E010000,,-83.74336332,33.83912294,673,NA
N086E011000,,-83.74403593,33.83893054,673,NA
N086E013000,,-83.7453694,33.838521,549,NA
N086E012000,,-83.74471098,33.83872709,673,NA
N086E004000,,-83.73901254,33.84054812,927,NA
N086E006000,,-83.74061707,33.84005627,799,NA
N086E005000,,-83.73987389,33.84032958,927,NA
N086G005000,,-83.73562,33.84508339,1179,NA
N086G007000,,-83.7357017,33.84442723,1178,NA
N086G006000,,-83.73566017,33.8447553,1179,NA
N086G009000,,-83.73578542,33.8437709,1178,NA
N086G008000,,-83.73574351,33.84409908,1178,NA
N086G011000,,-83.73586578,33.84311379,1178,NA
N086G010000,,-83.73582632,33.84344237,1178,NA
N086G013000,,-83.73596223,33.84245331,1053,NA
N086G012000,,-83.73590406,33.84278496,1178,NA
C0880009000,,-83.73699112,33.83421368,1049,NA
C0880003000,,-83.73532442,33.83612133,1175,NA
C0860122000,,-83.73706136,33.84263197,1053,NA
C0860095000,,-83.73557978,33.83765729,1175,NA
C0860096000,,-83.73576016,33.83795271,1175,NA
C0890014000,,-83.74234888,33.82553676,792,NA
C0890007000,,-83.74147166,33.82580634,792,NA
C0890010000,,-83.74058933,33.82451375,919,NA
C0890009000,,-83.7408064,33.82505585,792,NA
C0890011000,,-83.7409684,33.82346288,791,NA
C0880011000,,-83.7382269,33.8339828,1049,NA
C0870037000,,-83.74372625,33.8261491,667,NA
C0870015000,,-83.74273862,33.82646105,667,NA
C0860121000,,-83.73903314,33.8423407,927,NA
C0860119000,,-83.74173949,33.84211231,800,NA
C0860115000,,-83.74455881,33.84092071,674,NA
C0860098000,,-83.73629592,33.83898535,1176,NA
C0860096B00,,-83.73582937,33.83826259,1176,NA
C0860097000,,-83.73631219,33.83818149,1051,NA
C0860096A00,,-83.73589664,33.83851994,1176,NA
C0860099000,,-83.73654982,33.83955657,1052,NA
C0860100000,,-83.73763636,33.83934246,1052,NA
C0860124000,,-83.73767016,33.84470982,1054,NA
C0880010000,,-83.73766603,33.83419641,1049,NA
C0880008000,,-83.73746844,33.83497324,1050,NA
C0880007000,,-83.73655736,33.83478016,1049,NA
C0880004000,,-83.73513319,33.83554974,1174,NA
C0880005000,,-83.73493846,33.83489722,1174,NA
C0880006000,,-83.73594498,33.83516026,1174,NA
C0880015000,,-83.73627858,33.83243374,1173,NA
C0880014000,,-83.73710181,33.83206654,1048,NA
C0880013000,,-83.73799807,33.83160523,1048,NA
C0880016000,,-83.73559741,33.8328628,1173,NA
C0860116000,,-83.74316487,33.84112972,674,NA
C0860117000,,-83.74448953,33.8418684,674,NA
C0860130000,,-83.74500535,33.84434122,552,NA
C0860118000,,-83.74364141,33.84281111,675,NA
C0860123000,,-83.73828872,33.84356921,928,NA
C0860128000,,-83.74066352,33.84473577,801,NA
C0870014000,,-83.74312449,33.82636908,667,NA
C0870036000,,-83.74427988,33.82614277,667,NA
C0870035000,,-83.74475799,33.82609945,667,NA
C0870038000,,-83.74440501,33.82682775,667,NA
C0870039000,,-83.74474736,33.82714987,667,NA
C0870040000,,-83.74499767,33.82750699,544,NA
C0870013000,,-83.743406,33.82723531,667,NA
C0870012000,,-83.74381704,33.82780854,668,NA
C0870011F00,,-83.74414914,33.82828202,668,NA
C0870011G00,,-83.74449432,33.82878403,668,NA
C0870019000,,-83.74302041,33.8296341,794,NA
C0870011E00,,-83.74486542,33.82929913,545,NA
C0870020000,,-83.74391648,33.83073373,669,NA
C0870021000,,-83.74429269,33.83171712,670,NA
C0870022000,,-83.74475497,33.83241926,670,NA
C0870023000,,-83.74524343,33.83309567,547,NA
C0870030000,,-83.74211566,33.83462764,796,NA
C0870029000,,-83.74267843,33.83542346,797,NA
C0880012000,,-83.73887336,33.83367067,923,NA
C0870034000,,-83.7395826,33.83333445,923,NA
C0870031000,,-83.74159035,33.83388927,796,NA
C0870033000,,-83.74039292,33.8329594,923,NA
C0870018000,,-83.74109577,33.82959247,794,NA
C0870017000,,-83.73923089,33.8310905,922,NA
C0900002000,,-83.74004839,33.82323146,919,NA
C0890012000,,-83.74159685,33.82430901,792,NA
C0890013000,,-83.7419414,33.82478067,792,NA
C0890013A00,,-83.74238071,33.82520115,792,NA
C0860120000,,-83.74149168,33.84347941,801,NA
C0860129A00,,-83.74408287,33.84414834,675,NA
C0870032000,,-83.742002,33.83295773,796,NA
C0870032A00,,-83.74175188,33.83260333,795,NA
C0870032B00,,-83.74183533,33.83206384,795,NA
N086G037000,,-83.73498855,33.8429709,1178,NA
N086G035000,,-83.73492348,33.84362457,1178,NA
N086G034000,,-83.73488426,33.84395274,1178,NA
